X,Y,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE
-121.957048566552,47.6890937176133,5788,6002501,0000000,600,Stillwater Natural Area,Stillwater Natural Area,Carnation Duvall Rd NE and NE Stillwater Hill Rd,98014
-122.316009879402,47.7241556814134,5789,1104,0000000,600,Thornton Creek Park at NE 130th,Thornton Creek Park at NE 130th,NE 130th St,98125
-122.331838908537,47.6028437296184,5790,1694,833494,60,Lyon Bldg,Lyon Bldg,607 3rd Ave,98104
-122.38501066414,47.7718822717562,5791,1294,154702,390,Richmond Beach Library,Richmond Beach Lib,19601 21st Ave NW,98177
-122.340007306294,47.5659628255306,5792,1763,464730,630,Pier 106,Pier 106,E Marginal Way S & S Nevada St,98134
-122.066527948639,47.7227711249187,5793,1929,161328,300,Bear Creek Country Club,Bear Creek  Country Club,202nd Ave NE,98077
-121.783354874391,47.496682704627,5794,595,26952,390,North Bend Library,North Bend Lib,115 E 4th St,98045
-122.343114000088,47.4574739007315,5795,1248,611050,330,Highline Medical Center - Main Campus,Highline Medical Center Main Campus,16251 Sylvester Rd  SW,98166
-122.326183250651,47.5994703805379,5796,1661,793970,60,Jackson Bldg,Jackson Bldg,318 6th Ave S,98104
-122.226165091894,47.5420381556748,5797,2349,0000000,690,Mercer Village Shopping Center,Mercer Village Shopping Center,8417 SE 68th St,98040
-122.343662504733,47.6683231765286,5798,856,0000000,600,Woodland Park,Woodland Park,Greenlake Dr,98103
-122.308653924696,47.3180040282915,5799,85,0000000,690,Hillside Plaza,Hillside Plaza,20th Ave S & S 316th St,98003
-122.379611888326,47.6674266511813,5800,896,328287,330,Ballard Community Hospital,Ballard Community H,NW Market St & Barnes Ave NW,98107
-122.354851663264,47.6874500215132,5801,846,325545,390,Greenwood Library,Greenwood Lib,8016 Greenwood Ave N,98103
-122.332256404441,47.6053742486406,5802,2031,0000000,60,4th Avenue Plaza,4th Avenue Plaza,4th Ave & Marion St,98164
-122.340909227132,47.6076720924275,5803,1698,440476,60,Market Square,Market Square,1414 Alaskan Way,98101
-122.513498122524,47.6214813485572,5804,2112,0000000,530,WSF-Bainbridge,WSF-Bainbridge,Ferry Terminal,98110
-122.350362067497,47.7500913902451,5805,1154,0000000,600,Richmond Highlands Park,Richmond Highlands Park,Linden Ave N & N 167th St,98133
-122.309994052169,47.4830689559557,5806,1280,0000000,600,North SeaTac Park,North Seatac Park,S 136th St & Des Moines Memorial Dr,98168
-121.998183506767,47.5664575089721,5807,6002950,0000000,600,Klahanie Trail Site,Klahanie Trail Site,SE 32nd St and 249th Ave SE to Issaquah Fall City Rd and 25,98029
-122.182244300795,47.6099908535935,5808,2317,0000000,600,Bellevue Botanical Garden,Bellevue Botanical Garden,12000 Main St,98005
-122.367197625276,47.5240851529258,5809,2453,518401,64,Westwood Post Office,Westwood Post Office,2721 SW Trenton St,98126
-122.227173561605,47.6372415837129,5810,133,308613,180,Hunts Point City Hall,Hunts Point CH,3000 Hunts Pt Rd,98004
-122.233408921792,47.2951446422927,5811,1627,784059,64,GSA Regional Offices,GSA Regional Offices,400 15th St SW,98001
-122.145969295153,47.6683388193049,5812,615,0000000,600,Grass Lawn Community Park,Grass Lawn Park,Old Redmond & 148th NE,98052
-122.343868403066,47.7762977041176,5813,1126,0000000,690,Aurora Village Center,Aurora Village Center,1100 N 200th St,98133
-122.380303843769,47.6332271834281,5814,1788,0000000,630,Pier 90,Pier 90,16th Ave W & W Garfield,98119
-122.355623052022,47.7515352552793,5815,1136,133565,120,Heazel Memorial Park,Heazel Memorial Park,Dayton Ave N & N 167th St,98133
-121.964910297041,47.7019242202484,5816,1969,129009,120,Novelty Cemetery,Novelty Cemetery,NE 116th St & 280th Av NE,98019
-122.353270117003,47.5068753947206,5817,1207,504112,390,White Center Library,White Center Lib,1409 SW 107th St,98146
-122.379625242546,47.5383323193386,5818,6007207,0000000,600,Orchard Street Ravine,Orchard Street Ravine,39th SW and SW Orchard St,98126
-122.206278972461,47.4790815682912,5819,2440,0000000,64,Downtown Renton Post Office,Downtown Renton Post Office,314 Williams Ave S,98057
-122.229281776757,47.3668472183165,5820,2309,675664,330,Alder Square Health Center,Alder Square Health Center,1404 Central Ave S,98032
-121.967578672196,47.7452692826755,5821,6006924,0000000,600,Alva Miller Park,Alva Miller Park,Manion Way NE and 277th Pl NE,98019
-122.384949422996,47.5782692465743,5822,993,0000000,600,Hiawatha Playfield,Hiawatha Playground,California Ave SW & SW Lander St,98116
-122.375698805133,47.558726735222,5823,6007223,0000000,600,Rotary Viewpoint,Rotary Viewpoint,35th Ave SW & SW Alaska St,98126
-122.35944182947,47.6675695001327,5824,6007106,0000000,600,Rainier Place,Rainier Place,NW 53rd St and 2nd Ave NW,98103
-122.308544088152,47.6085379837823,5825,6007035,911772,600,Firehouse Mini Park,Firehouse Mini Park,712 18th Ave,98122
-122.29087821045,47.6118594374184,5826,6007156,762352,600,Madrona Ravine,Madrona Ravine,E Spring St,98122
-122.358197283592,47.3201076596544,5827,324,0000000,600,Lakota Park,Lakota Park,31334 SW Dash Point Rd,98023
-122.417382652987,47.387778196901,5828,6002736,0000000,600,Mileta Creek Preserve,Mileta Creek Preserve,E Spring St,00000
-121.890001000401,47.5676619986274,5829,352299,0000000,350,El Caporal Fall City Inc,El Caporal Fall City Inc,33705 SE REDMOND FALL CITY RD,98024
-122.325944049027,47.6133923400223,5830,1071,438964,662,The Northwest School,Northwest,1415 Summit Ave,98122
-122.066312630453,47.4621933451374,5831,751,5771,660,Maple Hills Elementary School,Maple Hills,15644 204th Ave SE,98059
-122.225766619343,47.301886708886,5832,351645,0000000,350,Circle K 76,Circle K 76,601 AUBURN WAY S,98002
-122.319362454495,47.7092840637497,5833,1098,0000000,690,Northgate Village,Northgate Village,NE Northgate Way & Roosevelt Way,98125
-122.330768151719,47.7513988613937,5834,1139,0000000,600,Keough Park,Keough Park,N 167th St & Corliss Ave N,98133
-121.824627839759,47.5281325487833,5835,350895,0000000,350,"Black Dog Arts Cafe; Inc","Black Dog Arts Cafe; Inc",8062 RAILROAD AVE SE,98065
-122.302009999756,47.4387599989952,5836,352335,0000000,350,So. Satellite- British Airways Terrace Lounge,British Airways Terrace Lounge,SEA-TAC AIRPORT S Sat,98158
-122.143241103364,47.4430241045433,5837,660068,610016,66,Station 17,17,14810 SE Petrovitsky Rd,98058
-122.342284939181,47.499742750014,5838,6003061,527656,600,Evergreen Athletic Field,Evergreen Athletic Field,606 SW 116th St,98168
-122.12859047987,47.6032991776313,5839,223,0000000,600,Lake Hills Community Center Playground,Lake Hills Community Center Playground,159th Pl SE & SE 8th St,98008
-122.131079655558,47.6195647603709,5840,3900002,117905,390,Library Connection @ Crossroads,Crossroads,15600 NE 8th St,98007
-121.928629471396,47.5231932572418,5841,660089,90585,66,Station 74,74,8641 Preston Fall City Rd SE,98027
-122.196374226354,47.6441291881787,5842,570049,1019844,570,South Kirkland P&R,South Kirkland P&R,10610 NE 38th Pl,98033
-122.15718120666,47.3784091929517,5843,577,674854,300,Meridian Valley Golf & Country Club,Meridian Valley GC &  Country Club,24830 136th Ave SE,98042
-121.911937536614,47.6514410575264,5844,1970,0000000,120,Carnation Cemetary,Carnation Cemetary,Carnation-Duvall Rd NE & W Bagwelll St,98014
-122.33383168949,47.6025667457362,5845,1692,831935,60,Lowman Bldg,Lowman Bldg,107 Cherry St,98104
-122.205360657,47.7615190513655,5846,650041,177055,65,Bothell Police Department,Bothell PD,18410 101st Ave NE,98011
-122.344174666855,47.6217444408899,5847,3600014,836070,360,Seattle Pacific Hotel,Seattle Pacific Hotel,325 Aurora Ave N,98109
-122.389718999311,47.5062673097205,5848,6007212,0000000,600,Arroyos Natural Area,Arroyos Natural Area,4120 SW Arroyo Dr.,98146
-122.034379507201,47.537170192949,5849,2689,572713,330,Virginia Mason Clinic-Issaquah,Virginia Mason Clinic-Issaquah,100 NE Gilman Blvd,98027
-121.91343296983,47.6496007090131,5850,352111,0000000,350,Dog Mountain'S Farm To Table,Dog Mountain'S Farm To Table,4721 Tolt AVE,98014
-122.326430089985,47.4015417592894,5851,350037,0000000,350,Abc Grocery,Abc Grocery,22309 7TH AVE S,98198
-122.312718747064,47.4225760389114,5852,1323,0000000,120,Hillgrove Cemetery,Hillgrove Cemetery,1600 S 200th St,98198
-122.395740443943,47.5231396621014,5853,2298,0000000,530,WSF-Fauntleroy Ferry Dock,WSF-Fauntleroy Ferry Dock,Fauntleroy Ferry Terminal,98136
-122.102333020156,47.6676045791258,5854,350410,0000000,350,Asiana Bistro,Asiana Bistro,17875 REDMOND WAY #150,98052
-122.036168000038,47.5290049987921,5855,350412,0000000,350,Aspen,Aspen,100 FRONT ST S,98027
-122.251690510608,47.7370588989693,5856,350378,0000000,350,Arrowhead Elementary School,Arrowhead Elementary School,6725 NE ARROWHEAD DR,98028
-122.366587818884,47.5791685215006,5857,6300016,470242,630,"Pier/Terminals 2,3,4,5","Pier/Terminals 2,3,4,5",26th Ave SW bet SW Lander St & SW Florida,98106
-122.359282068582,47.4909869448625,5858,6002484,0000000,600,Salmon Creek Ravine,Salmon Creek Ravine,Marine View Drive SW and SW 120th,98146
-122.330582670205,47.5996976187178,5859,350372,0000000,350,Armandino'S Salumi,Armandino'S Salumi,309 3RD AVE S,98104
-122.194542539381,47.6134567594348,5860,351242,0000000,350,Cafe Pogacha,Cafe Pogacha,10885 NE 4TH ST,98004
-122.290122969678,47.6889620694191,5861,351255,0000000,350,Cafe Van Gough,Cafe Van Gogh,8210 35TH AVE NE,98115
-122.193096129436,47.6175722691112,5862,351849,0000000,350,Courtyard By Marriott/Bellevue Dwtn,Courtyard By Marriott/Bellevue Dwtn,11010 NE 8TH ST,98004
-122.234571189931,47.3843335086361,5863,351859,0000000,350,Cow Chip Cookies @ Kent Station,Cow Chip Cookies @ Kent Station,418 RAMSAY WAY #103,98032
-122.328206909018,47.7022904086839,5864,570093,251994,570,Northgate Transit Center P&R,Northgate Transit Center P&R,10200 1st Ave NE,98125
-122.354675804813,47.651689443592,5865,902020,310867,902,Free Range Cycles,Free Range Cycles,3501 Phinney Ave N,98103
-122.223474130476,47.5713511807685,5866,6600344,192046,665,Administration Center-Mercer Island,Admin,4160 86th Ave SE,98040
-122.222444775778,47.568912468715,5867,556,9279,660,St. Monica Catholic School,St. Monica,4320 87th Ave SE,98040
-122.312440230489,47.6213552590812,5868,351202,0000000,350,Cafe By Hillside Quickie,Cafe By Hillside Quickie,324 15TH AVE E,98112
-122.326842350449,47.6380827493602,5869,351637,0000000,350,Cicchetti,Cicchetti,121 E BOSTON ST,98102
-122.337913591743,47.6125744567069,5870,1862,839305,60,Times Square,Times Square,414 Olive Way,98101
-122.027295671515,47.6208109276987,5871,661,12224,660,Samantha Smith Elementary School,Samantha Smith,23305 NE 14th St,98074
-122.155368173841,47.5589913648034,5872,178,101,662,Forest Ridge School of the Sacred Heart,Forest Ridge High,4800 139th Ave SE,98006
-122.248414701662,47.2779896082205,5873,2,802571,390,Algona Library,Algona Lib,402 Warde St,98001
-122.337788193678,47.6030607540436,5874,2111,0000000,530,WSF-Colman Dock,WSF-Colman Dock,Ferry Terminal - Pier 52,98104
-122.315777009915,47.3240281890916,5875,350173,0000000,350,Albertson'S - Deli,"Albertson;# 496",31009 PACIFIC HWY S,98003
-122.165623992637,47.539673126858,5876,2248,0000000,530,Coal Creek QFC,Coal Creek QFC,6940 Coal Creek Pky SE,98059
-122.37416694365,47.5095940116774,5877,6600015,524594,660,Westside School,Westside,10404 34th Ave SW,98146
-122.262987650977,47.5239260517893,5878,6004974,0000000,600,Beer Sheva Park,Beer Sheva Park,2161 E Hamlin St,00000
-122.354965000247,47.5166479988186,5879,351267,0000000,350,Caffe Delia,Caffe Delia,9622-B 16TH AVE SW,98106
-122.063717000422,47.5947039992897,5880,351877,0000000,350,Creekside Elementary School,Creekside Elementary School,20777 SE 16th ST,98075
-122.195506459197,47.6570428574594,5881,470,539270,660,Kirkland Seventh-day Adventist School K-8,Kirkland Seventh-day Adventist,5320 108th Ave NE,98033
-122.384422540467,47.6672177993159,5882,351938,0000000,350,D'Ambrosio Gelato,D'Ambrosio Gelato,5339 BALLARD AVE NW,98107
-122.163550969636,47.3874433793891,5883,350089,0000000,350,Afc Sushi @ Qfc #803,Afc Sushi @ Qfc #803,13304 SE 240TH ST,98042
-122.148679759883,47.5968573391396,5884,350104,0000000,350,Afc Sushi @ Qfc #874,Afc Sushi @ Qfc #874,1510 145th PL SE,98007
-122.320952999631,47.6131379988398,5885,350114,0000000,350,"Afc Sushi @ Qfc; #847","Afc Sushi @ Qfc; #847",1401 BROADWAY,98122
-122.201334360128,47.6129112189263,5886,350120,0000000,350,Afc Sushi @ Safeway #1600,Afc Sushi @ Safeway #1600,300 BELLEVUE WAY,98004
-122.314414420167,47.6516131088915,5887,350141,0000000,350,Agua Verde Cafe,Agua Verde Cafe,1303 NE BOAT ST,98105
-122.235572419667,47.3819082591234,5888,350149,0000000,350,Airways Brewing Beer & Bistro,Airways Brewing Beer & Bistro,320 W HARRISON ST,98032
-122.332334869417,47.5984533294652,5889,350156,0000000,350,Al'S Gourmet Sausge @  1029 Occidental,Al'S Gourmet Sausage #5,170 KING ST,98104
-122.195493459976,47.6565467263183,5890,10000030,8639,662,Puget Sound Adventist Academy,Adventist Academy,5320 108th Ave NE,98033
-122.222704743586,47.5537518563437,5891,542,9280,660,Island Park Elementary School,Island Park,5437 Island Crest Way,98040
-122.007960674097,47.1870760619816,5892,298,207,661,Enumclaw Middle School,Enumclaw Middle,550 Semanski St S,98022
-122.313909908009,47.5523015362919,5893,905,490884,664,Grover Cleveland STEM High School,Grover Cleveland,5511 15th Ave S,98108
-122.195782235658,47.6575002005915,5894,6600168,35858,663,Northwest University,Northwest University,5520 108th Ave NE,98033
-122.268724592702,47.4823705920297,5895,580001,1091655,580,Tukwila P&R with bicycle lockers,Tukwila P&R,13445 Interurban Ave S,98168
-122.251363229327,47.7302000488174,5896,350674,0000000,350,Bastyr University,Bastyr University,14500 JUANITA DR NE,98028
-122.318132690147,47.7113030390009,5897,350588,0000000,350,Bark Espresso,Bark Espresso,11335 ROOSEVELT WAY NE,98125
-122.327282139924,47.2926102615791,5898,103,711911,330,St Francis Hospital,St. Francis  Hospital,34515 9th Ave S,98003
-122.332475999588,47.6151569988785,5899,351652,0000000,350,Citrus Thai,Citrus Thai,917 HOWELL ST,98101
-122.281480766405,47.6623905780656,5900,872,349884,330,Seattlle Childrens Hospital,Seattle Childrens Hospital,4800 Sand Point Way NE,98105
-121.934981445915,47.5964562155236,5901,1933,86094,300,Tall Chief Golf Course,Tall Chief GC,1313 W Snoqualmie River Rd SE,98024
-122.361622364597,47.4669502264732,5902,2444,612666,64,Seahurst Post Office,Seahurst Post Office,2116 SW 152nd St,98166
-122.374970030676,47.628390600131,5903,2301,760750,420,Amgen,Amgen,1201 Amgen Ct W,98119
-122.292577602603,47.6617321637655,5904,1684,348484,330,Lakeview Medical Dental Center,Lakeview Medical Dental Center,3216 NE 45th Pl,98105
-122.342846007337,47.4686138136503,5905,2398,601660,64,Burien Post Office,Burien Post Office,609 SW 150 St,98166
-122.199168275768,47.3806600712756,5906,6007287,0000000,600,Morrill Meadows Park,Morrill Meadows Park,10600 SE 248th Street,98030
-122.35175807104,47.616831913152,5907,1681,452310,60,Labor Temple,Labor Temple,2800 1st Ave,98121
-122.341290094022,47.6181630851855,5908,1693,435591,360,Loyal Inn,Loyal Inn,8th Ave & Bell St,98121
-122.178206525425,47.5546594795114,5909,6002620,0000000,600,Lake Heights Park,Lake Heights Park,SE 120th Ave,98006
-122.107578796753,47.6625232808851,5910,6002590,0000000,600,Marymoor Bellevue Ballfield Complex,Marymoor Bellevue Ballfield Complex,176th Ave NE and NE 65th St,98052
-122.334984752309,47.6201727763383,5911,1830,449928,60,Seattle Times,Seattle Times,1120 John St,98109
-121.991294081258,47.438438976767,5912,6004881,0000000,600,Carey Creek Natural Area,Carey Creek Natural Area,SE 184th St and 262nd Ave SE,98038
-122.3547696628,47.6151658201337,5913,1786,0000000,630,Pier 70,Pier 70,Alaskan Way & Broad St,98121
-122.245600340663,47.5935677568744,5914,553,0000000,600,Roanoke Park - Mercer Island,Roanoke Park,W Mercer Way & Roanoke Way,98040
-122.281753234976,47.77994257328,5915,1944,0000000,120,Abbey View Memorial Cemetery,Abbey View Memorial Cemetery,3600 Alaska Rd,98036
-122.139471573797,47.6520435266207,5916,1728,354458,420,Nintendo of America,Nintendo of America,4820 150th Ave NE,98052
-122.238531573395,47.6179242670861,5917,2425,118114,64,Medina Post Office,Medina Post Office,816 Evergreen Point Rd,98039
-122.325362019969,47.5989592888351,5918,352160,0000000,350,Dong Sing Market,Dong Sing Market,625 S JACKSON ST,98104
-121.99165514976,47.2047561189171,5919,352166,0000000,350,Double T,Double T,1409 GRIFFIN AVE,98022
-122.127851939688,47.6174418192946,5920,352172,0000000,350,Dough Zone,Dough Zone,15920 NE 8TH ST,98008
-122.324868360009,47.401291429191,5921,352179,0000000,350,Dragon Gate Restaurant,Dragon Gate Restaurant,22315 MARINE VIEW DR S,98198
-122.333419150244,47.4657998988282,5922,352180,0000000,350,Dragon Pearl,Dragon Pearl,15304 1ST AVE S,98148
-122.383895429685,47.561039199509,5923,352182,0000000,350,Dream Dinners - West Seattle,Dream Dinners - West Seattle,4700 41ST AVE SW,98116
-122.338317339338,47.6860994788354,5924,352200,0000000,350,Duke'S Greenlake Chowder House,Duke'S Greenlake Chowder House,7850 GREENLAKE DR N,98103
-122.333544040008,47.6277986894029,5925,352201,0000000,350,Duke'S Lake Union Chowder House,Duke'S Lake Union Chowder House,901 FAIRVIEW AVE N,98109
-122.374823460392,47.3284440493209,5926,352205,0000000,350,Dumas Bay Centre,Dumas Bay Centre,3200 SW DASH POINT RD,98023
-122.313472329573,47.6608132691076,5927,352221,0000000,350,Earl'S On The Ave,Earl'S On The Ave,4333 UNIVERSITY WAY NE,98105
-122.201228519383,47.6169637087388,5928,352222,0000000,350,Earl'S Restaurant,Earl'S Restaurant,700 BELLEVUE WAY NE #130,98004
-122.201836610017,47.3760348786349,5929,352225,0000000,350,East Hill Dairy Queen,East Hill Dairy Queen,25206 104TH AVE SE,98030
-122.300130449385,47.3169253990811,5930,352227,0000000,350,East India Grill,East India Grill,31845 GATEWAY CENTER BL S,98003
-122.222101229794,47.3075596492102,5931,352230,0000000,350,East Main Shortstop,East Main Shortstop,520 E MAIN ST,98002
-122.026120999369,47.6074389992234,5932,352248,0000000,350,Eastside Catholic Deca,Eastside Catholic School,232 228TH AVE SE,98074
-122.33427029059,47.6028557789845,5933,352256,0000000,350,Easy Joe'S,Easy Joe'S,704 1ST AVE,98104
-121.715645549956,47.4688714187118,5934,352258,0000000,350,Easy Stop,Easy Stop,14420 468TH AVE SE,98045
-122.344896050007,47.4679383887781,5935,352260,0000000,350,Eat Local,Eat Local,810 SW 151 ST,98166
